"","Track_Number","Slice_number","X","Y","Distance","Velocity","Pixel_value","Filename","X_centre","Y_centre","Radius","Distance_from_Centre","Include","condition"
"2492",69,13,260,578,0.577,0.577,-7899055,"Pdi_4",327.5,577.5,210.5,67.5018518264499,FALSE,"Pdi RNAi"
"2493",69,14,257,578,0.387,0.387,-7833266,"Pdi_4",327.5,577.5,210.5,70.5017730273502,FALSE,"Pdi RNAi"
"2494",69,15,255,578,0.258,0.258,-7636655,"Pdi_4",327.5,577.5,210.5,72.5017241174305,FALSE,"Pdi RNAi"
"2495",69,16,248,574,1.04,1.04,-7439274,"Pdi_4",327.5,577.5,210.5,79.5770067293311,FALSE,"Pdi RNAi"
"2496",69,17,241,573,0.912,0.912,-7570860,"Pdi_4",327.5,577.5,210.5,86.616972932561,FALSE,"Pdi RNAi"
"2497",69,18,250,581,1.553,1.553,-7504301,"Pdi_4",327.5,577.5,210.5,77.5789920017011,FALSE,"Pdi RNAi"
"2498",69,19,245,584,0.752,0.752,-7241893,"Pdi_4",327.5,577.5,210.5,82.7556644586943,FALSE,"Pdi RNAi"
"2499",69,20,243,586,0.365,0.365,-7570860,"Pdi_4",327.5,577.5,210.5,84.9264387573151,FALSE,"Pdi RNAi"
"2500",69,21,241,587,0.288,0.288,-7307688,"Pdi_4",327.5,577.5,210.5,87.0201126177161,FALSE,"Pdi RNAi"
"2501",69,22,233,591,1.154,1.154,-7701676,"Pdi_4",327.5,577.5,210.5,95.4594154601839,FALSE,"Pdi RNAi"
"2502",69,23,229,594,0.645,0.645,-7701678,"Pdi_4",327.5,577.5,210.5,99.8724186149509,FALSE,"Pdi RNAi"
"2503",69,24,224,596,0.695,0.695,-12501724,"Pdi_4",327.5,577.5,210.5,105.140382346651,FALSE,"Pdi RNAi"
"2504",69,25,225,603,0.912,0.912,-12368842,"Pdi_4",327.5,577.5,210.5,105.624334317429,FALSE,"Pdi RNAi"
